ip address,Latitude,Longitude,Timestamp,suspicious
64.183.33.8,34.2183,-118.3718,1736919219,0.0
37.127.7.244,36.9135,-76.2826,1736919219,0.0
172.226.188.210,31.1455,-81.4981,1736919220,0.0
68.117.124.148,42.7831,-88.9538,1736919220,0.0
196.48.67.0,39.911,116.395,1736919220,0.0
162.155.214.40,39.5382,-81.5204,1736919220,0.0
32.114.116.19,37.751,-97.822,1736919220,0.0
182.204.180.0,23.1181,113.2539,1736919220,0.0
103.251.100.0,12.9634,77.5855,1736919220,0.0
202.73.240.0,34.7732,113.722,1736919220,0.0
93.181.222.0,57.3105,39.543,1736919221,0.0
78.25.88.0,56.8439,60.6524,1736919221,0.0
118.86.220.0,35.6836,140.0654,1736919221,0.0
208.105.235.32,43.041,-76.1489,1736919221,0.0
203.0.18.0,34.7732,113.722,1736919222,0.0
47.48.208.0,33.5637,-84.2112,1736919222,0.0
89.113.100.0,48.4817,135.083,1736919222,0.0
67.204.53.146,37.3131,-120.4822,1736919222,0.0
115.64.9.0,-33.8715,151.2006,1736919222,0.0
46.61.146.128,51.5614,46.0388,1736919223,0.0
80.92.207.8,52.2978,104.2964,1736919223,0.0
50.74.49.56,40.7513,-73.8244,1736919223,1.0
69.193.131.236,40.7494,-73.9664,1736919223,0.0
106.91.80.0,34.7732,113.722,1736919224,0.0
93.181.208.0,58.047,38.787,1736919224,0.0
74.218.243.200,35.5597,-78.2622,1736919225,0.0
116.229.0.0,34.7732,113.722,1736919225,0.0
47.50.244.204,38.0709,-92.4747,1736919225,0.0
82.137.128.0,55.7386,37.6068,1736919225,0.0
212.115.167.160,55.7483,37.6171,1736919225,0.0
188.162.185.0,47.2361,39.7189,1736919225,0.0
93.81.208.0,48.8073,44.5817,1736919225,0.0
108.29.59.0,40.7665,-73.1216,1736919226,0.0
80.87.200.0,55.7386,37.6068,1736919226,0.0
76.80.116.208,34.024,-118.1965,1736919226,0.0
180.169.98.192,31.2222,121.4581,1736919226,0.0
115.217.248.0,29.8797,121.5513,1736919226,0.0
69.11.198.0,37.9069,-86.8939,1736919226,0.0
112.32.188.46,34.7732,113.722,1736919227,0.0
60.29.176.0,34.7732,113.722,1736919227,0.0
91.64.170.0,52.5656,13.4242,1736919227,0.0
178.11.166.0,50.5338,12.837,1736919227,0.0
174.61.168.0,47.6144,-122.3447,1736919227,0.0
121.200.192.0,34.7732,113.722,1736919227,0.0
180.184.0.0,34.7732,113.722,1736919227,0.0
36.104.0.0,45.6075,122.8208,1736919228,0.0
220.242.143.0,34.7732,113.722,1736919228,0.0
110.84.0.0,24.9051,118.5707,1736919229,0.0
71.11.6.192,42.344,-71.7379,1736919229,0.0
103.171.166.0,34.7732,113.722,1736919230,0.0
103.52.184.0,34.7732,113.722,1736919230,0.0
62.139.184.0,31.0371,31.3844,1736919230,0.0
154.49.206.0,30.3341,-81.6544,1736919230,0.0
91.229.90.0,59.9291,30.1943,1736919230,0.0
91.202.254.0,46.3529,48.0439,1736919230,0.0
94.127.94.0,55.7386,37.6068,1736919230,0.0
120.74.170.128,35.6544,139.6142,1736919230,0.0
77.3.99.64,52.3709,9.7183,1736919231,0.0
185.23.5.159,53.4809,-2.2374,1736919232,0.0
93.187.112.0,51.2993,9.491,1736919232,0.0
202.74.8.0,34.7732,113.722,1736919232,0.0
112.37.128.0,37.4454,116.3429,1736919232,0.0
2.93.160.0,54.3205,48.4468,1736919233,0.0
206.74.200.160,36.0229,-78.9464,1736919233,0.0
96.10.127.224,34.1637,-80.8116,1736919233,0.0
69.194.192.0,37.751,-97.822,1736919233,0.0
92.100.60.0,63.5529,53.6992,1736919233,0.0
122.163.217.64,26.4969,80.3246,1736919233,0.0
122.197.245.0,34.7036,135.6451,1736919234,0.0
71.13.111.196,45.9987,-87.8283,1736919234,0.0
73.152.184.0,38.4475,-78.8693,1736919234,0.0
77.34.48.0,43.1068,131.8692,1736919234,0.0
116.94.252.0,33.7268,130.9649,1736919235,0.0
182.254.229.194,22.5559,114.0577,1736919235,0.0
213.232.204.0,55.7386,37.6068,1736919235,0.0
91.214.242.159,52.0384,58.4298,1736919235,0.0
146.185.197.0,55.7386,37.6068,1736919235,0.0
24.176.241.136,39.4692,-118.7864,1736919235,0.0
37.230.136.0,55.7483,37.6171,1736919236,0.0
39.136.238.0,36.1155,120.3024,1736919236,0.0
178.208.68.0,55.7386,37.6068,1736919236,0.0
81.89.112.0,55.7386,37.6068,1736919236,0.0
64.60.13.0,34.0264,-117.936,1736919236,0.0
220.200.128.0,39.0971,106.612,1736919236,0.0
126.76.44.0,35.8693,139.644,1736919237,0.0
93.170.14.0,59.9417,30.3096,1736919237,0.0
176.50.112.0,53.3597,83.758,1736919237,0.0
91.239.176.0,55.7386,37.6068,1736919237,0.0
178.206.112.0,55.7582,52.4302,1736919238,0.0
91.226.204.0,55.7386,37.6068,1736919238,0.0
146.120.252.37,55.7386,37.6068,1736919238,0.0
193.178.170.0,55.7483,37.6171,1736919238,0.0
85.158.185.0,61.2431,73.4139,1736919238,1.0
108.176.64.0,42.7841,-73.6756,1736919238,0.0
97.105.150.40,32.8996,-96.7906,1736919238,0.0
193.107.239.76,56.8456,60.6083,1736919239,0.0
173.197.169.172,34.2666,-118.7643,1736919239,0.0
126.159.221.0,35.6897,139.6895,1736919239,0.0
47.219.165.85,30.0529,-95.1783,1736919239,0.0
192.234.202.0,37.751,-97.822,1736919239,0.0
120.221.0.0,37.3616,118.0215,1736919239,0.0
175.19.128.0,34.7732,113.722,1736919239,0.0
203.168.8.0,22.5559,114.0577,1736919239,0.0
74.62.45.12,34.001,-118.0376,1736919240,0.0
78.37.100.0,61.6734,50.8459,1736919240,0.0
185.100.24.0,55.7386,37.6068,1736919240,0.0
95.25.4.0,55.7483,37.6171,1736919240,0.0
88.147.192.0,55.7386,37.6068,1736919240,0.0
141.98.232.0,55.7386,37.6068,1736919240,0.0
103.86.28.0,34.7732,113.722,1736919241,0.0
109.151.204.0,51.5435,-0.1733,1736919241,1.0
112.94.192.0,23.1181,113.2539,1736919241,0.0
193.233.100.0,55.7386,37.6068,1736919241,0.0
112.2.0.0,32.3972,119.4358,1736919241,0.0
210.14.64.0,34.7732,113.722,1736919242,0.0
202.65.196.160,31.2222,121.4581,1736919242,0.0
114.255.192.0,39.911,116.395,1736919242,0.0
39.136.236.0,34.7732,113.722,1736919243,0.0
194.50.190.0,55.7386,37.6068,1736919243,0.0
123.136.156.0,21.9974,79.0011,1736919243,0.0
103.132.188.0,34.7732,113.722,1736919243,0.0
69.135.9.168,41.6018,-81.5257,1736919243,0.0
178.155.27.0,44.8952,37.3155,1736919243,0.0
126.249.44.208,35.0036,135.752,1736919243,0.0
221.11.0.0,34.2635,108.9246,1736919243,0.0
109.63.128.0,55.7483,37.6171,1736919244,1.0
70.125.97.64,30.2627,-97.7467,1736919244,0.0
126.208.141.0,35.6792,139.6992,1736919244,0.0
82.142.168.19,55.7386,37.6068,1736919245,0.0
103.188.178.0,21.9974,79.0011,1736919245,0.0
152.57.81.16,18.6161,73.7286,1736919245,0.0
71.91.136.88,33.667,-83.8717,1736919245,0.0
103.204.112.0,34.7732,113.722,1736919245,0.0
37.20.208.0,52.2978,104.2964,1736919245,0.0
14.140.40.0,18.6161,73.7286,1736919246,0.0
50.84.94.96,26.1748,-98.187,1736919246,1.0
156.145.40.0,40.8777,-73.908,1736919247,0.0
103.192.48.0,34.7732,113.722,1736919247,0.0
39.155.128.0,39.911,116.395,1736919247,0.0
173.198.47.140,33.9576,-118.267,1736919247,0.0
220.202.100.0,27.5583,110.0046,1736919247,0.0
161.115.64.0,37.3825,-79.2181,1736919247,0.0
123.160.96.0,34.7732,113.722,1736919247,0.0
193.8.215.0,34.7732,113.722,1736919248,0.0
46.29.164.0,55.785,49.1178,1736919248,0.0
68.6.96.0,34.4026,-119.7211,1736919248,0.0
93.170.75.0,59.8983,30.2618,1736919248,0.0
185.245.184.0,59.8983,30.2618,1736919248,0.0
104.28.117.94,25.8443,114.929,1736919249,0.0
107.144.109.20,28.4797,-82.5126,1736919249,0.0
178.17.176.0,51.7321,36.1996,1736919249,0.0
49.88.128.0,34.7732,113.722,1736919249,0.0
188.130.190.0,59.9417,30.3096,1736919249,0.0
91.218.176.0,55.7386,37.6068,1736919249,0.0
216.85.8.0,33.4475,-112.0866,1736919250,0.0
62.33.159.64,51.7321,36.1996,1736919250,0.0
111.224.128.0,23.7005,113.0365,1736919250,0.0
31.148.136.0,55.7483,37.6171,1736919250,0.0
76.81.27.12,34.0337,-118.3509,1736919250,0.0
5.161.77.129,37.751,-97.822,1736919250,0.0
206.123.139.0,55.7483,37.6171,1736919250,0.0
91.225.228.0,55.7386,37.6068,1736919252,0.0
167.189.0.0,34.7732,113.722,1736919252,0.0
47.51.42.40,34.0582,-118.126,1736919252,0.0
85.175.62.40,55.7386,37.6068,1736919252,1.0
103.94.56.0,21.9974,79.0011,1736919252,0.0
122.8.160.0,55.7483,37.6171,1736919252,0.0
23.152.88.0,37.751,-97.822,1736919253,0.0
24.197.74.200,33.1275,-86.8588,1736919253,0.0
46.243.232.0,55.7483,37.6171,1736919253,0.0
112.81.0.0,31.3093,120.602,1736919254,0.0
79.231.104.0,52.5203,13.3849,1736919254,0.0
81.177.72.112,48.8073,44.5817,1736919254,0.0
168.16.226.0,32.4011,-83.3202,1736919254,0.0
121.29.128.0,34.7732,113.722,1736919254,0.0
78.85.220.0,56.8489,53.2316,1736919255,0.0
193.246.159.0,55.7386,37.6068,1736919255,0.0
144.129.155.252,28.0647,-80.6206,1736919255,0.0
178.186.160.0,53.3597,83.758,1736919255,0.0
131.226.42.163,37.5172,-121.9191,1736919255,0.0
14.201.13.0,-41.4401,147.1405,1736919255,0.0
45.154.244.0,34.7732,113.722,1736919256,0.0
64.183.93.120,34.0337,-118.3509,1736919256,0.0
46.146.0.0,58.0041,56.2397,1736919256,0.0
103.232.188.0,34.7732,113.722,1736919256,0.0
46.61.185.0,55.7386,37.6068,1736919257,0.0
194.85.88.0,44.2274,42.0481,1736919258,0.0
109.187.72.0,56.0858,54.2437,1736919258,1.0
202.123.96.0,34.7732,113.722,1736919258,0.0
72.174.68.0,39.0761,-108.5451,1736919258,0.0
94.26.128.0,59.8983,30.2618,1736919258,0.0
27.32.246.0,-37.8411,144.9799,1736919258,0.0
5.166.64.0,53.3597,83.758,1736919258,0.0
71.14.0.160,34.1138,-83.9991,1736919258,0.0
45.93.132.0,59.8983,30.2618,1736919259,0.0
68.129.229.0,40.6472,-73.9405,1736919259,0.0
197.42.208.0,30.057,31.2036,1736919260,0.0
118.26.188.0,34.7732,113.722,1736919260,0.0
111.166.128.0,34.7732,113.722,1736919260,0.0
98.102.9.160,41.1625,-83.4156,1736919260,0.0
173.196.16.184,34.2149,-119.1761,1736919260,0.0
35.130.52.160,38.6364,-90.1985,1736919260,0.0
178.45.108.0,53.2061,50.1509,1736919261,0.0
95.26.168.0,55.7386,37.6068,1736919261,0.0
67.149.248.0,42.6563,-83.1231,1736919261,0.0
31.184.228.0,55.7386,37.6068,1736919261,0.0
124.160.0.0,30.2994,120.1612,1736919261,0.0
78.36.196.30,54.7065,20.511,1736919262,0.0
94.75.8.0,54.7505,55.9457,1736919262,0.0
203.130.63.0,34.7732,113.722,1736919262,0.0
70.61.95.136,36.1213,-79.5652,1736919262,0.0
162.62.172.0,55.7483,37.6171,1736919263,0.0
91.191.189.0,55.1553,61.4313,1736919263,0.0
63.247.206.208,50.1103,8.7147,1736919263,0.0
103.6.220.0,34.7732,113.722,1736919263,0.0
118.28.0.0,34.7732,113.722,1736919263,0.0
185.51.62.0,59.8983,30.2618,1736919264,0.0
36.28.32.0,30.7488,120.7486,1736919264,0.0
213.86.125.68,52.5196,13.4069,1736919264,0.0
208.105.165.232,42.5236,-78.6825,1736919264,0.0
199.116.145.136,-27.4679,153.0325,1736919264,0.0
103.103.248.0,34.7732,113.722,1736919264,0.0
124.166.0.0,37.8621,113.562,1736919264,0.0
81.129.37.0,52.4064,-1.5082,1736919264,0.0
86.62.64.0,55.7483,37.6171,1736919264,0.0
117.64.0.0,31.8564,117.2661,1736919265,0.0
24.178.62.60,35.5397,-82.5151,1736919265,0.0
185.253.136.0,55.7386,37.6068,1736919265,0.0
92.49.128.0,51.2233,58.5679,1736919265,0.0
117.85.128.0,34.7732,113.722,1736919265,0.0
17.81.28.0,31.3862,120.9496,1736919265,0.0
103.94.204.0,21.9974,79.0011,1736919265,0.0
109.196.132.0,55.7483,37.6171,1736919266,1.0
45.116.16.0,34.7732,113.722,1736919266,0.0
91.224.218.0,55.7386,37.6068,1736919266,0.0
95.156.72.0,54.9022,83.0335,1736919266,0.0
67.52.175.168,34.0803,-117.735,1736919266,0.0
167.142.148.64,41.601,-93.6729,1736919266,0.0
188.162.184.0,43.0344,44.6734,1736919267,0.0
117.68.128.0,31.8564,117.2661,1736919267,0.0
50.84.213.176,27.552,-99.4959,1736919267,1.0
14.150.188.0,23.1181,113.2539,1736919268,0.0
103.48.52.0,34.7732,113.722,1736919268,0.0
66.57.138.120,35.2316,-80.8428,1736919268,0.0
212.21.15.0,56.8439,60.6524,1736919268,0.0
27.96.192.160,-31.9474,115.8648,1736919268,0.0
91.247.222.0,55.7386,37.6068,1736919268,0.0
97.68.163.100,28.6841,-81.2812,1736919268,0.0
216.249.250.0,44.4965,-98.9935,1736919268,0.0
71.78.3.212,27.8939,-97.3163,1736919268,0.0
157.33.24.0,19.0748,72.8856,1736919269,0.0
119.240.124.0,35.6837,139.6805,1736919269,0.0
175.19.0.0,43.88,125.3247,1736919270,0.0
175.172.0.0,41.7806,123.4314,1736919270,0.0
17.81.135.0,31.3862,120.9496,1736919271,0.0
183.7.0.0,22.5559,114.0577,1736919271,0.0
80.85.240.0,55.7386,37.6068,1736919271,0.0
37.77.129.0,55.7386,37.6068,1736919271,0.0
91.19.204.0,51.7552,11.9608,1736919271,0.0
125.88.0.0,23.1181,113.2539,1736919271,0.0
178.69.168.0,59.1264,37.9012,1736919272,0.0
69.146.169.184,39.1666,-108.723,1736919272,0.0
109.195.176.0,54.2021,37.6179,1736919272,1.0
82.194.104.176,53.5736,9.9782,1736919272,0.0
76.81.182.88,34.0772,-117.4506,1736919272,0.0
82.29.80.0,50.8007,-1.0806,1736919272,0.0
91.107.102.128,55.7524,49.1388,1736919273,0.0
45.143.22.0,55.6798,37.8772,1736919273,0.0
77.223.115.0,59.9417,30.3096,1736919273,0.0
103.239.204.0,34.7732,113.722,1736919273,0.0
190.115.26.14,55.7483,37.6171,1736919273,0.0
89.208.108.0,55.7666,37.8553,1736919273,0.0
71.238.130.203,34.7456,-92.3419,1736919273,0.0
47.49.227.128,36.5818,-87.4162,1736919274,0.0
91.237.32.0,55.7386,37.6068,1736919274,0.0
203.31.124.0,34.7732,113.722,1736919274,0.0
195.68.158.0,55.7483,37.6171,1736919274,0.0
213.152.135.16,55.7386,37.6068,1736919274,0.0
178.176.198.192,45.073,38.6752,1736919274,0.0
103.118.240.0,34.7732,113.722,1736919275,0.0
185.195.241.0,58.0041,56.2397,1736919275,0.0
106.5.192.0,27.836,114.4026,1736919275,0.0
106.37.64.0,39.911,116.395,1736919275,0.0
176.125.192.0,56.4037,38.7147,1736919276,0.0
193.32.20.0,55.7386,37.6068,1736919276,0.0
112.137.48.0,34.7732,113.722,1736919276,0.0
185.187.188.0,55.7386,37.6068,1736919276,0.0
97.79.138.224,30.2462,-97.8433,1736919276,0.0
185.17.36.0,55.7386,37.6068,1736919276,0.0
188.94.160.0,55.7386,37.6068,1736919276,0.0
116.68.77.224,8.4832,76.9458,1736919277,0.0
71.95.208.88,34.11,-118.2607,1736919278,0.0
122.48.0.0,34.7732,113.722,1736919278,0.0
144.129.99.64,27.947,-82.7943,1736919278,0.0
202.182.32.0,34.7732,113.722,1736919278,0.0
103.229.228.0,34.7732,113.722,1736919278,0.0
74.218.79.100,38.2338,-85.7904,1736919278,0.0
216.23.249.192,41.0689,-85.0164,1736919278,0.0
221.239.53.204,39.1488,117.1762,1736919279,0.0
75.130.117.80,35.4875,-81.1755,1736919279,0.0
103.87.72.0,34.7732,113.722,1736919279,0.0
183.92.0.0,30.589,114.2681,1736919279,0.0
203.14.111.0,-33.494,143.2104,1736919280,0.0
50.84.140.192,29.5359,-98.4943,1736919280,1.0
50.84.14.72,30.2971,-97.7862,1736919280,1.0
23.246.97.0,40.7547,-73.9614,1736919280,0.0
73.143.40.0,42.7811,-71.2156,1736919280,0.0
203.22.87.0,34.7732,113.722,1736919280,0.0
152.199.94.0,36.1685,-115.1164,1736919281,0.0
107.176.0.0,28.1822,113.1051,1736919281,0.0
23.201.29.0,50.1188,8.6843,1736919281,0.0
97.89.50.248,35.1366,-84.8495,1736919281,0.0
123.179.128.0,43.6152,122.2602,1736919281,0.0
47.50.17.144,41.9053,-83.476,1736919281,0.0
114.98.0.0,34.7732,113.722,1736919281,0.0
103.97.188.0,34.7732,113.722,1736919281,0.0
42.159.208.128,34.7732,113.722,1736919282,0.0
162.155.241.176,39.9881,-83.0479,1736919282,0.0
84.51.208.0,47.2361,39.7189,1736919282,0.0
45.138.144.0,55.7483,37.6171,1736919282,0.0
185.46.196.0,57.1533,65.5418,1736919282,0.0
74.51.166.40,40.2397,-79.2379,1736919283,0.0
45.123.212.0,34.7732,113.722,1736919283,0.0
50.242.202.0,38.8184,-77.6202,1736919283,1.0
24.180.240.156,43.4282,-83.9764,1736919283,0.0
83.217.10.0,54.9022,83.0335,1736919283,0.0
64.223.196.0,42.99,-71.8069,1736919283,0.0
95.220.72.0,55.9158,37.8263,1736919283,0.0
107.204.252.0,43.0026,-87.9417,1736919284,0.0
76.80.103.112,34.0648,-118.4414,1736919284,0.0
130.127.231.0,34.6881,-82.8452,1736919284,0.0
39.144.240.0,24.4798,118.0819,1736919284,0.0
89.22.146.0,55.7483,37.6171,1736919285,0.0
83.149.192.0,55.7386,37.6068,1736919285,0.0
93.237.87.0,51.2568,6.3961,1736919286,0.0
73.204.108.0,26.517,-80.0841,1736919286,0.0
38.108.49.0,37.751,-97.822,1736919286,0.0
36.161.16.0,32.9422,117.3647,1736919286,0.0
106.0.2.0,34.7732,113.722,1736919286,0.0
103.31.48.0,34.7732,113.722,1736919286,0.0
92.39.221.0,57.0507,53.9818,1736919286,0.0
111.92.29.192,8.8814,76.585,1736919286,0.0
97.86.173.76,38.6976,-90.3604,1736919286,0.0
104.28.155.10,13.8006,76.6029,1736919286,0.0
62.117.100.0,55.7386,37.6068,1736919287,0.0
176.213.200.0,54.2021,37.6179,1736919287,0.0
101.228.0.0,31.2222,121.4581,1736919287,0.0
78.29.112.0,51.5614,46.0388,1736919287,0.0
85.249.165.0,48.8073,44.5817,1736919288,1.0
106.44.0.0,34.334,108.7042,1736919288,0.0
109.235.214.0,55.7483,37.6171,1736919288,1.0
12.34.98.192,38.8924,-77.0757,1736919288,0.0
203.16.238.0,34.7732,113.722,1736919288,0.0
193.169.62.0,55.7386,37.6068,1736919289,0.0
193.246.162.0,55.7386,37.6068,1736919289,0.0
222.16.0.0,34.7732,113.722,1736919290,0.0
125.30.108.0,43.0459,141.3543,1736919290,0.0
95.53.172.0,59.1264,37.9012,1736919290,0.0
185.106.58.0,56.7756,62.039,1736919290,0.0
106.213.232.0,23.0276,72.5871,1736919291,0.0
188.162.96.0,55.7386,37.6068,1736919291,0.0
184.186.78.0,30.209,-92.0607,1736919291,0.0
69.75.214.176,34.0337,-118.3509,1736919291,0.0
31.41.32.0,55.7483,37.6171,1736919291,0.0
115.49.24.0,33.63,114.6353,1736919291,0.0
24.73.166.132,27.4399,-82.577,1736919291,0.0
95.215.137.67,55.7483,37.6171,1736919291,0.0
5.101.90.0,59.9417,30.3096,1736919292,0.0
176.59.114.0,54.3205,48.4468,1736919293,0.0
71.40.149.228,28.0699,-81.8107,1736919293,0.0
85.28.224.0,53.0716,158.627,1736919293,1.0
116.6.0.0,22.5559,114.0577,1736919293,0.0
180.5.154.0,33.5291,130.4728,1736919293,0.0
103.229.20.0,34.7732,113.722,1736919293,0.0
217.65.80.0,55.7386,37.6068,1736919293,0.0
73.47.226.0,43.2548,-70.8762,1736919294,0.0
85.21.128.0,54.2021,37.6179,1736919294,1.0
79.170.136.0,55.7386,37.6068,1736919294,0.0
76.190.88.96,41.5696,-81.2096,1736919294,0.0
37.79.84.0,61.6182,72.16,1736919295,0.0
193.227.232.0,55.7386,37.6068,1736919295,0.0
8.138.0.0,23.1181,113.2539,1736919295,0.0
178.129.188.0,53.6359,55.9396,1736919295,0.0
40.97.160.0,47.6034,-122.3414,1736919296,0.0
71.46.68.16,40.0565,-86.0159,1736919296,0.0
95.24.28.128,47.2361,39.7189,1736919296,0.0
45.136.244.0,55.7483,37.6171,1736919296,0.0
61.47.128.0,34.7732,113.722,1736919296,0.0
95.29.98.0,57.9798,56.1167,1736919297,0.0
173.95.47.16,36.1219,-79.7777,1736919297,0.0
176.213.44.0,56.1713,47.2835,1736919297,0.0
91.194.120.0,55.7386,37.6068,1736919297,0.0
96.34.62.216,34.066,-117.8928,1736919297,0.0
117.201.196.0,11.2189,75.7268,1736919297,0.0
195.74.95.0,55.7386,37.6068,1736919297,0.0
110.90.0.0,26.0492,119.2906,1736919297,0.0
71.91.137.36,33.8775,-84.5017,1736919298,0.0
95.156.75.192,55.7386,37.6068,1736919298,0.0
97.90.176.160,34.1705,-117.5182,1736919298,0.0
93.252.120.0,51.8895,8.9617,1736919298,0.0
188.186.200.0,52.3667,54.0833,1736919298,0.0
91.227.189.128,55.7483,37.6171,1736919298,0.0
108.7.209.0,42.2187,-71.5351,1736919298,0.0
183.9.80.0,23.1181,113.2539,1736919298,0.0
68.49.30.0,42.2324,-83.7017,1736919298,0.0
178.163.72.0,53.5333,49.3818,1736919298,0.0
202.90.16.0,34.7732,113.722,1736919299,0.0
124.253.145.0,31.3882,75.3826,1736919299,0.0
203.13.44.0,34.7732,113.722,1736919299,0.0
188.162.86.0,54.9978,73.4001,1736919299,0.0
74.218.17.220,38.2577,-85.7098,1736919299,0.0
121.237.0.0,32.0589,118.7738,1736919299,0.0
202.215.212.0,36.3684,140.4718,1736919300,0.0
223.73.176.0,23.1181,113.2539,1736919301,0.0
83.97.116.0,55.7482,37.6177,1736919301,0.0
174.25.174.98,44.3802,-83.8309,1736919301,0.0
91.213.176.0,55.7386,37.6068,1736919301,0.0
203.23.140.0,34.7732,113.722,1736919301,0.0
76.80.145.192,34.0282,-117.0372,1736919301,0.0
67.163.168.0,40.4625,-79.9461,1736919301,0.0
188.104.33.0,50.0327,10.5136,1736919301,0.0
207.177.189.15,36.3376,-119.2924,1736919301,0.0
197.47.122.0,30.2931,31.744,1736919301,0.0
39.80.128.0,39.911,116.395,1736919302,0.0
202.20.115.0,35.6897,139.6895,1736919302,0.0
45.123.148.0,34.7732,113.722,1736919302,0.0
74.87.36.104,33.1458,-117.3318,1736919302,0.0
208.125.156.184,43.428,-70.761,1736919303,0.0
198.24.108.0,39.8798,-83.0883,1736919303,0.0
194.84.28.133,55.7483,37.6171,1736919303,0.0
208.116.177.96,33.2,-87.56,1736919303,0.0
73.204.89.0,26.718,-80.0989,1736919304,0.0
180.104.254.0,34.1823,117.1519,1736919304,0.0
213.138.82.0,47.2189,38.9168,1736919304,0.0
202.173.6.0,34.7732,113.722,1736919304,0.0
178.205.80.0,55.7524,49.1388,1736919304,0.0
46.138.225.128,55.7483,37.6171,1736919304,0.0
99.90.232.0,32.7797,-96.8022,1736919304,0.0
168.103.32.0,43.5862,-116.5873,1736919305,0.0
95.181.214.0,55.7483,37.6171,1736919306,0.0
27.16.128.0,30.589,114.2681,1736919306,0.0
50.74.227.224,40.7157,-74.0,1736919307,1.0
203.28.188.0,-27.4679,153.0325,1736919307,0.0
107.144.82.8,27.7465,-82.7502,1736919307,0.0
23.236.233.208,39.911,116.395,1736919307,0.0
165.1.199.31,37.751,-97.822,1736919308,0.0
103.40.212.0,34.7732,113.722,1736919308,0.0
115.111.211.14,18.6161,73.7286,1736919308,0.0
165.1.184.128,55.7483,37.6171,1736919308,0.0
178.204.188.0,55.7524,49.1388,1736919308,0.0
50.231.199.192,43.0158,-85.6331,1736919308,1.0
74.142.189.236,41.3847,-81.7982,1736919309,0.0
96.32.252.176,41.8872,-72.1436,1736919309,0.0
185.196.119.0,59.9417,30.3096,1736919309,0.0
85.116.109.206,55.1553,61.4313,1736919309,1.0
115.213.0.0,30.0477,121.1477,1736919309,0.0
195.200.209.0,55.7386,37.6068,1736919310,0.0
178.70.112.0,59.8983,30.2618,1736919310,0.0
95.25.230.0,55.7483,37.6171,1736919310,0.0
90.188.128.0,54.9978,73.4001,1736919310,0.0
27.203.0.0,39.911,116.395,1736919311,0.0
103.240.172.0,34.7732,113.722,1736919312,0.0
176.192.126.0,55.7386,37.6068,1736919312,0.0
183.198.88.0,39.911,116.395,1736919312,0.0
77.232.128.0,55.7386,37.6068,1736919313,0.0
92.38.2.0,59.9417,30.3096,1736919313,0.0
155.138.246.190,32.7889,-96.8021,1736919313,0.0
223.146.64.0,34.7732,113.722,1736919313,0.0
80.83.237.0,52.0333,113.55,1736919314,0.0
77.82.240.0,53.0144,158.6456,1736919314,0.0
157.122.64.0,23.0261,113.1371,1736919314,0.0
94.28.0.0,55.7386,37.6068,1736919314,0.0
67.78.24.240,27.4503,-82.3763,1736919314,0.0
218.77.42.180,28.2014,112.9611,1736919315,0.0
95.156.108.112,51.5137,104.1353,1736919315,0.0
223.73.240.0,22.5326,113.3646,1736919315,0.0
144.178.5.198,42.7811,-71.2156,1736919315,0.0
195.2.233.0,55.7386,37.6068,1736919315,0.0
62.152.177.0,48.8539,10.4844,1736919316,0.0
122.15.34.109,28.6328,77.2204,1736919316,0.0
96.34.206.76,44.2635,-86.1825,1736919316,0.0
147.0.107.208,38.061,-87.5501,1736919316,0.0
142.4.160.160,28.6542,77.2373,1736919316,0.0
67.86.14.72,41.8874,-73.6983,1736919316,0.0
45.121.240.0,34.7732,113.722,1736919316,0.0
72.45.191.64,43.6404,-70.7339,1736919317,0.0
182.46.64.0,36.7906,118.0633,1736919317,0.0
218.104.36.0,31.3093,120.602,1736919317,0.0
193.33.67.0,46.9484,142.7465,1736919317,0.0
50.212.103.128,42.4609,-71.0074,1736919318,1.0
93.80.240.0,55.7483,37.6171,1736919318,0.0
95.67.180.0,53.5333,49.3818,1736919318,0.0
104.28.99.10,22.5559,114.0577,1736919318,0.0
49.191.48.0,-27.4679,153.0325,1736919319,0.0
203.30.156.0,34.7732,113.722,1736919319,0.0
110.80.160.0,26.0492,119.2906,1736919319,0.0
91.243.188.0,55.7386,37.6068,1736919320,0.0
150.220.68.0,32.7303,-97.1023,1736919320,0.0
104.28.99.14,39.1488,117.1762,1736919320,0.0
71.195.96.0,36.5691,-119.6191,1736919321,0.0
105.204.104.0,30.9768,31.1565,1736919321,0.0
116.90.80.0,34.7732,113.722,1736919321,0.0
77.244.212.0,59.9417,30.3096,1736919321,0.0
38.175.16.148,19.0748,72.8856,1736919321,0.0
121.239.0.0,34.7732,113.722,1736919321,0.0
70.61.163.240,39.9508,-82.9329,1736919321,0.0
102.188.56.0,30.008,31.2194,1736919321,0.0
89.149.152.152,55.7483,37.6171,1736919321,0.0
39.0.0.0,34.7732,113.722,1736919322,0.0
103.198.216.0,34.7732,113.722,1736919322,0.0
82.31.34.0,54.5194,-6.0074,1736919322,0.0
96.34.56.204,38.257,-90.5801,1736919322,0.0
66.117.233.32,39.2351,-84.4582,1736919322,0.0
93.159.240.0,56.0133,92.7885,1736919322,0.0
27.210.0.0,36.061,120.3814,1736919322,0.0
69.75.98.96,33.8351,-117.8652,1736919322,0.0
96.35.175.20,38.5661,-90.6341,1736919322,0.0
